coreVideoId,coreLabel,primaryTitle,publishedLanguageIds,hlsLanguageIds,variantCount,publishedHlsVariantCount,durationMinSeconds,durationMedianSeconds,durationMaxSeconds
13_0-RPGospel,series,Rescue Project - Gospel in Visual Vernacular,10589 1106 1107 1109 1112 115239 12327 12399 12402 12551 1259 1269 12723 12784 12876 1304 13079 1308 13169 13172 13192 13195 13316 13408 1341 1343 13465 13562 13586 1370 1375 139058 139081 139082 139091 139136 14278 142905 1444 14509 1479 16639 176243 178043 18259 184484 184854 185345 1927 1942 1964 19705 19854 2000 2028 20526 20528 20531 20533 20547 20581 20601 20615 20665 20675 2075 20754 20796 20851 20857 20880 20896 20899 20900 20947 21028 2104 21046 21061 21064 21199 21231 2261 22658 23047 23388 23528 23800 24000 24267 24309 3156 355 371 374 3804 3887 3888 389 3934 407 420 4334 4344 4415 4432 4451 4454 4466 4499 4547 4601 4752 4791 4812 4820 4823 483 494 4950 496 5059 507 5112 512 5183 525 529 530 53287 53297 53299 53333 53347 53370 53400 5379 5399 5427 5439 5450 5470 548 5541 5545 5546 5563 564 569 584 5848 5871 616 633 644 646 6464 6788 689 6930 7083 7411 7546 7547 7577 7609 7698 7752 7761 7839 7885 7889 7897 8418 8494 8506 8818 9131 9181 9774,10589 1106 1107 1109 1112 115239 12327 12399 12402 12551 1259 1269 12723 12784 12876 1304 13079 1308 13169 13172 13192 13195 13316 13408 1341 1343 13465 13562 13586 1370 1375 139058 139081 139082 139091 139136 14278 142905 1444 14509 1479 16639 176243 178043 18259 184484 184854 185345 1927 1942 1964 19705 19854 2000 2028 20526 20528 20531 20533 20547 20581 20601 20615 20665 20675 2075 20754 20796 20851 20857 20880 20896 20899 20900 20947 21028 2104 21046 21061 21064 21199 21231 2261 22658 23047 23388 23528 23800 24000 24267 24309 3156 355 371 374 3804 3887 3888 389 3934 407 420 4334 4344 4415 4432 4451 4454 4466 4499 4547 4601 4752 4791 4812 4820 4823 483 494 4950 496 5059 507 5112 512 5183 525 529 530 53287 53297 53299 53333 53347 53370 53400 5379 5399 5427 5439 5450 5470 548 5541 5545 5546 5563 564 569 584 5848 5871 616 633 644 646 6464 6788 689 6930 7083 7411 7546 7547 7577 7609 7698 7752 7761 7839 7885 7889 7897 8418 8494 8506 8818 9131 9181 9774,180,180,1697,1697,1697
13_0-RPGospel0401,series,Gospel Part 1 - Genesis,10589 1106 1107 1109 1112 115239 12327 12399 12402 12551 1259 1269 12723 12784 12876 1304 13079 1308 13169 13172 13192 13195 13316 13408 1341 1343 13465 13562 13586 1370 1375 139058 139081 139082 139091 139136 14278 142905 1444 14509 1479 16639 176243 178043 18259 184484 184854 185345 1927 1942 1964 19705 19854 2000 2028 20526 20528 20531 20533 20547 20581 20601 20615 20665 20675 2075 20754 20796 20851 20857 20880 20896 20899 20900 20947 21028 2104 21046 21061 21064 21199 21231 2261 22658 23047 23388 23528 23800 24000 24267 24309 3156 355 371 374 3804 3887 3888 389 3934 407 420 4334 4344 4415 4432 4451 4454 4466 4499 4547 4601 4752 4791 4812 4820 4823 483 494 4950 496 5059 507 5112 512 5183 525 529 530 53287 53297 53299 53333 53347 53370 53400 5379 5399 5427 5439 5450 5470 548 5541 5545 5546 5563 564 569 584 5848 5871 616 633 644 646 6464 6788 689 6930 7083 7411 7546 7547 7577 7609 7698 7752 7761 7839 7885 7889 7897 8418 8494 8506 8818 9131 9181 9774,10589 1106 1107 1109 1112 115239 12327 12399 12402 12551 1259 1269 12723 12784 12876 1304 13079 1308 13169 13172 13192 13195 13316 13408 1341 1343 13465 13562 13586 1370 1375 139058 139081 139082 139091 139136 14278 142905 1444 14509 1479 16639 176243 178043 18259 184484 184854 185345 1927 1942 1964 19705 19854 2000 2028 20526 20528 20531 20533 20547 20581 20601 20615 20665 20675 2075 20754 20796 20851 20857 20880 20896 20899 20900 20947 21028 2104 21046 21061 21064 21199 21231 2261 22658 23047 23388 23528 23800 24000 24267 24309 3156 355 371 374 3804 3887 3888 389 3934 407 420 4334 4344 4415 4432 4451 4454 4466 4499 4547 4601 4752 4791 4812 4820 4823 483 494 4950 496 5059 507 5112 512 5183 525 529 530 53287 53297 53299 53333 53347 53370 53400 5379 5399 5427 5439 5450 5470 548 5541 5545 5546 5563 564 569 584 5848 5871 616 633 644 646 6464 6788 689 6930 7083 7411 7546 7547 7577 7609 7698 7752 7761 7839 7885 7889 7897 8418 8494 8506 8818 9131 9181 9774,180,180,456,456,456
13_0-RPGospel0402,episode,Gospel Part 2 - Jesus,10589 1106 1107 1109 1112 115239 12327 12399 12402 12551 1259 1269 12723 12784 12876 1304 13079 1308 13169 13172 13192 13195 13316 13408 1341 1343 13465 13562 13586 1370 1375 139058 139081 139082 139091 139136 14278 142905 1444 14509 1479 16639 176243 178043 18259 184484 184854 185345 1927 1942 1964 19705 19854 2000 2028 20526 20528 20531 20533 20547 20581 20601 20615 20665 20675 2075 20754 20796 20851 20857 20880 20896 20899 20900 20947 21028 2104 21046 21061 21064 21199 21231 2261 22658 23047 23388 23528 23800 24000 24267 24309 3156 355 371 374 3804 3887 3888 389 3934 407 420 4334 4344 4415 4432 4451 4454 4466 4499 4547 4601 4752 4791 4812 4820 4823 483 494 4950 496 5059 507 5112 512 5183 525 529 530 53287 53297 53299 53333 53347 53370 53400 5379 5399 5427 5439 5450 5470 548 5541 5545 5546 5563 564 569 584 5848 5871 616 633 644 646 6464 6788 689 6930 7083 7411 7546 7547 7577 7609 7698 7752 7761 7839 7885 7889 7897 8418 8494 8506 8818 9131 9181 9774,10589 1106 1107 1109 1112 115239 12327 12399 12402 12551 1259 1269 12723 12784 12876 1304 13079 1308 13169 13172 13192 13195 13316 13408 1341 1343 13465 13562 13586 1370 1375 139058 139081 139082 139091 139136 14278 142905 1444 14509 1479 16639 176243 178043 18259 184484 184854 185345 1927 1942 1964 19705 19854 2000 2028 20526 20528 20531 20533 20547 20581 20601 20615 20665 20675 2075 20754 20796 20851 20857 20880 20896 20899 20900 20947 21028 2104 21046 21061 21064 21199 21231 2261 22658 23047 23388 23528 23800 24000 24267 24309 3156 355 371 374 3804 3887 3888 389 3934 407 420 4334 4344 4415 4432 4451 4454 4466 4499 4547 4601 4752 4791 4812 4820 4823 483 494 4950 496 5059 507 5112 512 5183 525 529 530 53287 53297 53299 53333 53347 53370 53400 5379 5399 5427 5439 5450 5470 548 5541 5545 5546 5563 564 569 584 5848 5871 616 633 644 646 6464 6788 689 6930 7083 7411 7546 7547 7577 7609 7698 7752 7761 7839 7885 7889 7897 8418 8494 8506 8818 9131 9181 9774,180,180,783,783,783
13_0-RPGospel0403,episode,Gospel Part 3 - Salvation,10589 1106 1107 1109 1112 115239 12327 12399 12402 12551 1259 1269 12723 12784 12876 1304 13079 1308 13169 13172 13192 13195 13316 13408 1341 1343 13465 13562 13586 1370 1375 139058 139081 139082 139091 139136 14278 142905 1444 14509 1479 16639 176243 178043 18259 184484 184854 185345 1927 1942 1964 19705 19854 2000 2028 20526 20528 20531 20533 20547 20581 20601 20615 20665 20675 2075 20754 20796 20851 20857 20880 20896 20899 20900 20947 21028 2104 21046 21061 21064 21199 21231 2261 22658 23047 23388 23528 23800 24000 24267 24309 3156 355 371 374 3804 3887 3888 389 3934 407 420 4334 4344 4415 4432 4451 4454 4466 4499 4547 4601 4752 4791 4812 4820 4823 483 494 4950 496 5059 507 5112 512 5183 525 529 530 53287 53297 53299 53333 53347 53370 53400 5379 5399 5427 5439 5450 5470 548 5541 5545 5546 5563 564 569 584 5848 5871 616 633 644 646 6464 6788 689 6930 7083 7411 7546 7547 7577 7609 7698 7752 7761 7839 7885 7889 7897 8418 8494 8506 8818 9131 9181 9774,10589 1106 1107 1109 1112 115239 12327 12399 12402 12551 1259 1269 12723 12784 12876 1304 13079 1308 13169 13172 13192 13195 13316 13408 1341 1343 13465 13562 13586 1370 1375 139058 139081 139082 139091 139136 14278 142905 1444 14509 1479 16639 176243 178043 18259 184484 184854 185345 1927 1942 1964 19705 19854 2000 2028 20526 20528 20531 20533 20547 20581 20601 20615 20665 20675 2075 20754 20796 20851 20857 20880 20896 20899 20900 20947 21028 2104 21046 21061 21064 21199 21231 2261 22658 23047 23388 23528 23800 24000 24267 24309 3156 355 371 374 3804 3887 3888 389 3934 407 420 4334 4344 4415 4432 4451 4454 4466 4499 4547 4601 4752 4791 4812 4820 4823 483 494 4950 496 5059 507 5112 512 5183 525 529 530 53287 53297 53299 53333 53347 53370 53400 5379 5399 5427 5439 5450 5470 548 5541 5545 5546 5563 564 569 584 5848 5871 616 633 644 646 6464 6788 689 6930 7083 7411 7546 7547 7577 7609 7698 7752 7761 7839 7885 7889 7897 8418 8494 8506 8818 9131 9181 9774,180,180,339,339,339
13_0-RPGospel0404,episode,Gospel Part 4 - Call to Repentance,10589 1106 1107 1109 1112 115239 12327 12399 12402 12551 1259 1269 12723 12784 12876 1304 13079 1308 13169 13172 13192 13195 13316 13408 1341 1343 13465 13562 13586 1370 1375 139058 139081 139082 139091 139136 14278 142905 1444 14509 1479 16639 176243 178043 18259 184484 184854 185345 1927 1942 1964 19705 19854 2000 2028 20526 20528 20531 20533 20547 20581 20601 20615 20665 20675 2075 20754 20796 20851 20857 20880 20896 20899 20900 20947 21028 2104 21046 21061 21064 21199 21231 2261 22658 23047 23388 23528 23800 24000 24267 24309 3156 355 371 374 3804 3887 3888 389 3934 407 420 4334 4344 4415 4432 4451 4454 4466 4499 4547 4601 4752 4791 4812 4820 4823 483 494 4950 496 5059 507 5112 512 5183 525 529 530 53287 53297 53299 53333 53347 53370 53400 5379 5399 5427 5439 5450 5470 548 5541 5545 5546 5563 564 569 584 5848 5871 616 633 644 646 6464 6788 689 6930 7083 7411 7546 7547 7577 7609 7698 7752 7761 7839 7885 7889 7897 8418 8494 8506 8818 9131 9181 9774,10589 1106 1107 1109 1112 115239 12327 12399 12402 12551 1259 1269 12723 12784 12876 1304 13079 1308 13169 13172 13192 13195 13316 13408 1341 1343 13465 13562 13586 1370 1375 139058 139081 139082 139091 139136 14278 142905 1444 14509 1479 16639 176243 178043 18259 184484 184854 185345 1927 1942 1964 19705 19854 2000 2028 20526 20528 20531 20533 20547 20581 20601 20615 20665 20675 2075 20754 20796 20851 20857 20880 20896 20899 20900 20947 21028 2104 21046 21061 21064 21199 21231 2261 22658 23047 23388 23528 23800 24000 24267 24309 3156 355 371 374 3804 3887 3888 389 3934 407 420 4334 4344 4415 4432 4451 4454 4466 4499 4547 4601 4752 4791 4812 4820 4823 483 494 4950 496 5059 507 5112 512 5183 525 529 530 53287 53297 53299 53333 53347 53370 53400 5379 5399 5427 5439 5450 5470 548 5541 5545 5546 5563 564 569 584 5848 5871 616 633 644 646 6464 6788 689 6930 7083 7411 7546 7547 7577 7609 7698 7752 7761 7839 7885 7889 7897 8418 8494 8506 8818 9131 9181 9774,180,180,181,181,181
13_0-RPGospelIntro,episode,Visual Vernacular Intro,10589 1106 1107 1109 1112 115239 12327 12399 12402 12551 1259 1269 12723 12784 12876 1304 13079 1308 13169 13172 13192 13195 13316 13408 1341 1343 13465 13562 13586 1370 1375 139058 139081 139082 139091 139136 14278 142905 1444 14509 1479 16639 176243 178043 18259 184484 184854 1927 1942 1964 19705 19854 2000 2028 20526 20528 20531 20533 20547 20581 20601 20615 20665 20675 2075 20754 20796 20851 20857 20880 20896 20899 20900 20947 21028 2104 21046 21061 21064 21199 21231 2261 22658 23047 23388 23528 23800 24000 24267 24309 3156 355 371 374 3804 3887 3888 389 3934 407 420 4334 4344 4415 4432 4451 4454 4466 4499 4547 4601 4752 4791 4812 4820 4823 483 494 4950 496 5059 507 5112 512 5183 525 529 530 53287 53297 53299 53333 53347 53370 53400 5379 5399 5427 5439 5450 5470 548 5541 5545 5546 5563 564 569 584 5848 5871 616 633 644 646 6464 6788 689 6930 7083 7411 7546 7547 7577 7609 7698 7752 7761 7839 7885 7889 7897 8418 8494 8506 8818 9131 9181 9774,10589 1106 1107 1109 1112 115239 12327 12399 12402 12551 1259 1269 12723 12784 12876 1304 13079 1308 13169 13172 13192 13195 13316 13408 1341 1343 13465 13562 13586 1370 1375 139058 139081 139082 139091 139136 14278 142905 1444 14509 1479 16639 176243 178043 18259 184484 184854 1927 1942 1964 19705 19854 2000 2028 20526 20528 20531 20533 20547 20581 20601 20615 20665 20675 2075 20754 20796 20851 20857 20880 20896 20899 20900 20947 21028 2104 21046 21061 21064 21199 21231 2261 22658 23047 23388 23528 23800 24000 24267 24309 3156 355 371 374 3804 3887 3888 389 3934 407 420 4334 4344 4415 4432 4451 4454 4466 4499 4547 4601 4752 4791 4812 4820 4823 483 494 4950 496 5059 507 5112 512 5183 525 529 530 53287 53297 53299 53333 53347 53370 53400 5379 5399 5427 5439 5450 5470 548 5541 5545 5546 5563 564 569 584 5848 5871 616 633 644 646 6464 6788 689 6930 7083 7411 7546 7547 7577 7609 7698 7752 7761 7839 7885 7889 7897 8418 8494 8506 8818 9131 9181 9774,179,179,47,47,47
14_TPP,featureFilm,The Pilgrim’s Progress,1106 12551 12876 13169 1370 139081 16639 178043 184854 19171 1942 20601 20615 21046 22658 3804 3887 3934 4012 407 4451 496 529 5871 6464 6788,1106 12551 12876 13169 1370 139081 16639 178043 184854 19171 1942 20601 20615 21046 22658 3804 3887 3934 4012 407 4451 496 529 5871 6464 6788,26,26,400,6794,6981
14_TPP1601,segment,The City of Destruction,21028 529,21028 529,2,2,556,579,579
14_TPP1602,segment,Forbidden Forest,21028 529,21028 529,2,2,458,458,458
14_TPP1603,segment,Swamp of Despondency,21028 529,21028 529,2,2,561,561,561
14_TPP1604,segment,Worldly Woods,21028 529,21028 529,2,2,290,290,290
14_TPP1605,segment,Legality Hill,21028 529,21028 529,2,2,400,400,400
14_TPP1606,segment,The Gate,21028 529,21028 529,2,2,384,385,385
14_TPP1607,segment,House of the Interpreter,21028 529,21028 529,2,2,426,426,426
14_TPP1608,segment,Salvation Hill,21028 529,21028 529,2,2,360,360,360
14_TPP1609,segment,The Palace Beautiful,21028 529,21028 529,2,2,414,414,414
14_TPP1610,segment,Valley of Humiliation,21028 529,21028 529,2,2,487,487,487
14_TPP1611,segment,Vanity Fair,21028 529,21028 529,2,2,873,873,873
14_TPP1612,segment,Castle Despair,21028 529,21028 529,2,2,639,639,639
14_TPP1613,segment,The Delightful Mountains,21028 529,21028 529,2,2,157,157,157
14_TPP1614,segment,The Flatterer’s Trap,21028 529,21028 529,2,2,345,345,345
14_TPP1615,segment,The Raging River,21028 529,21028 529,2,2,323,323,323
14_TPP1616,segment,The Celestial City,21028 529,21028 529,2,2,361,361,361
15_TrueMerit,shortFilm,True Merit,13169 529,13169 529,2,2,405,405,405
16_Happy,series,Happy?,529,,1,0,,,
16_Happy0301,episode,What Makes You Happy?,529,529,1,1,491,491,491
16_Happy0302,episode,Who Makes You Happy?,529,529,1,1,454,454,454
16_Happy0303,episode,Can God Make You Happy?,529,529,1,1,548,548,548
16_HappyTrailer,episode,Happy?: Trailer,529,529,1,1,57,57,57
16_Hope,series,Hope,529,,1,0,,,
16_Hope0301,episode,What Is Hope?,529,529,1,1,414,414,414
16_Hope0302,episode,Is There Hope for the World?,529,529,1,1,493,493,493
16_Hope0303,episode,Is There Hope for Me?,529,529,1,1,411,411,411
16_HopeTrailer,episode,Hope: Trailer,529,529,1,1,61,61,61
16_Influencers,series,Influencers,529,,1,0,,,
16_Influencers0301,episode,Who Is Your Biggest Influence?,529,529,1,1,493,493,493
16_Influencers0302,episode,How Will You Use Your Influence?,529,529,1,1,599,599,599
16_Influencers0303,episode,Paul the Influencer,529,529,1,1,355,355,355
16_InfluencersTrailer,episode,Influencers: Trailer,529,529,1,1,47,47,47
16_Known,series,Known,529,,1,0,,,
16_Known0301,episode,The Desire to Be Known,529,529,1,1,496,496,496
16_Known0302,episode,The God Who Can Be Known,529,529,1,1,502,502,502
16_Known0303,episode,The God Who Knows You,529,529,1,1,625,625,625
16_KnownTrailer,episode,Known: Trailer,529,529,1,1,35,35,35
16_shine_collection,collection,Shine Films,529,,1,0,,,
17_BibleSport,shortFilm,What the Bible Says about Sport,3934 4415 529 5546,3934 4415 529 5546,4,4,163,163,166
17_GoodFridayLive,shortFilm,Good Friday: Live,21028 529,21028 529,2,2,201,201,201
17_MakeWay,shortFilm,Make Way for the King,529,529,1,1,189,189,189
17_RunRace,shortFilm,Run the Race,21028 529 584,21028 529 584,3,3,96,96,96
17_SayIAm,shortFilm,Who Do You Say I Am?,529,529,1,1,180,180,180
1_0-TrainV_1Install,shortFilm,Installing the Jesus Film Media App,21028 529 584,21028 529 584,3,3,118,118,119
1_0-TrainV_2Find,shortFilm,Finding A Video,21028 529 584,21028 529 584,3,3,85,97,97
1_0-TrainV_3Share,shortFilm,Share!,21028 529 584,21028 529 584,3,3,129,129,129
1_0-TrainV_4Download,shortFilm,Download Videos,21028 529 584,21028 529 584,3,3,118,118,119
1_0-TrainV_5Ministry,shortFilm,Use this App in Ministry,21028 529 584,21028 529 584,3,3,129,129,130
1_cl-0-0,featureFilm,The Story of Jesus for Children,10393 108102 1106 1107 1109 1112 111677 1171 1197 1231 12327 12551 1259 1269 12723 1276 12784 12876 1308 13098 13169 13172 13316 13408 1341 13414 13465 13562 1370 138284 139081 139082 139114 14278 143789 1444 14509 1479 153550 16639 176243 176838 178043 18259 18321 184479 18450 184500 184528 184662 184701 184854 185021 185199 18521 185210 185221 18606 1924 1927 1935 1942 1953 1964 19705 19985 20285 20526 20533 20550 20601 20615 20654 20665 20675 2075 20796 20857 20896 20899 20900 20947 21012 21028 21046 21064 21197 21231 21578 21795 22334 22500 22658 22847 23061 23178 23221 23514 23528 24038 24156 24249 24309 24415 2614 371 3712 3804 3887 3888 3892 3934 3964 407 411 420 4232 4415 4432 4451 4455 4466 4473 448 4532 4547 4576 4601 46771 4695 4791 4820 4823 483 494 496 507 5074 5112 525 529 531 53299 53300 53333 53347 53424 53430 53441 5392 5398 5456 5541 5545 5546 5563 5603 5667 584 5848 5871 616 6174 6199 6209 6298 6318 633 646 6463 6464 6532 6600 6788 6884 689 7083 7238 7411 7519 7546 7547 7577 7698 7761 7773 7885 8164 8418 8506 9181 9774 98137,10393 108102 1106 1107 1109 1112 111677 1171 1197 1231 12327 12551 1259 1269 12723 1276 12784 12876 1308 13098 13169 13172 13316 13408 1341 13414 13465 13562 1370 138284 139081 139082 139114 14278 143789 1444 14509 1479 153550 16639 176243 176838 178043 18259 18321 184479 18450 184500 184528 184662 184701 184854 185021 185199 18521 185210 185221 18606 1924 1927 1935 1942 1953 1964 19705 19985 20285 20526 20533 20550 20601 20615 20654 20665 20675 2075 20796 20857 20896 20899 20900 20947 21012 21028 21046 21064 21197 21231 21578 21795 22334 22500 22658 22847 23061 23178 23221 23514 23528 24038 24156 24249 24309 24415 2614 371 3712 3804 3887 3888 3892 3934 3964 407 411 420 4232 4415 4432 4451 4455 4466 4473 448 4532 4547 4576 4601 46771 4695 4791 4820 4823 483 494 496 507 5074 5112 525 529 531 53299 53300 53333 53347 53424 53430 53441 5392 5398 5456 5541 5545 5546 5563 5603 5667 584 5848 5871 616 6174 6199 6209 6298 6318 633 646 6463 6464 6532 6600 6788 6884 689 7083 7238 7411 7519 7546 7547 7577 7698 7761 7773 7885 8164 8418 8506 9181 9774 98137,193,193,3680,3680,4089
1_cl13-0-0,series,StoryClubs,10393 108102 1106 1107 1109 1112 111677 1171 1197 1231 12327 12551 1259 1269 12723 1276 12784 12876 1308 13098 13169 13172 13316 13408 1341 13414 13465 13562 1370 138284 139081 139082 139114 14278 143789 1444 14509 1479 153550 16639 176243 176838 178043 18259 18321 184479 18450 184500 184528 184662 184701 184854 185021 185199 18521 185210 185221 18606 1924 1927 1935 1942 1953 1964 19705 19985 20285 20526 20533 20550 20601 20615 20654 20665 20675 2075 20796 20857 20896 20899 20900 20947 21012 21028 21046 21064 21197 21231 21578 21795 22334 22500 22658 22847 23061 23178 23221 23514 23528 24038 24156 24249 24309 24415 2614 371 3712 3804 3887 3888 3892 3934 3964 407 411 420 4232 4415 4432 4451 4455 4466 4473 448 4532 4547 4576 4601 46771 4695 4791 4820 4823 483 494 496 507 5074 5112 525 529 531 53299 53300 53333 53347 53424 53430 53441 5392 5398 5456 5541 5545 5546 5563 5603 5667 584 5848 5871 616 6174 6199 6209 6298 6318 633 646 6463 6464 6532 6600 6788 6884 689 7083 7238 7411 7519 7546 7547 7577 7698 7761 7773 7885 8164 8418 8506 9181 9774 98137,,193,0,,,
1_cl1301-0-0,episode,StoryClubs: Birth of Jesus,10393 108102 1106 1107 1109 1112 111677 1171 1197 1231 12327 12551 1259 1269 12723 1276 12784 12876 1308 13098 13169 13172 13316 13408 1341 13414 13465 13562 1370 138284 139081 139082 139114 14278 143789 1444 14509 1479 153550 16639 176243 176838 178043 18259 18321 184479 18450 184500 184528 184662 184701 184854 185021 185199 18521 185210 185221 18606 1924 1927 1935 1942 1953 1964 19705 19985 20285 20526 20533 20550 20601 20615 20654 20665 20675 2075 20796 20857 20896 20899 20900 20947 21012 21028 21046 21064 21197 21231 21578 21795 22334 22500 22658 22847 23061 23178 23221 23514 23528 24038 24156 24249 24309 24415 2614 371 3712 3804 3887 3888 3892 3934 3964 407 411 420 4232 4415 4432 4451 4455 4466 4473 448 4532 4547 4576 4601 46771 4695 4791 4820 4823 483 494 496 507 5074 5112 525 529 531 53299 53300 53333 53347 53424 53430 53441 5392 5398 5456 5541 5545 5546 5563 5603 5667 584 5848 5871 616 6174 6199 6209 6298 6318 633 646 6463 6464 6532 6600 6788 6884 689 7083 7238 7411 7519 7546 7547 7577 7698 7761 7773 7885 8164 8418 8506 9181 9774 98137,10393 108102 1106 1107 1109 1112 111677 1171 1197 1231 12327 12551 1259 1269 12723 1276 12784 12876 1308 13098 13169 13172 13316 13408 1341 13414 13465 13562 1370 138284 139081 139082 139114 14278 143789 1444 14509 1479 153550 16639 176243 176838 178043 18259 18321 184479 18450 184500 184528 184662 184701 184854 185021 185199 18521 185210 185221 18606 1924 1927 1935 1942 1953 1964 19705 19985 20285 20526 20533 20550 20601 20615 20654 20665 20675 2075 20796 20857 20896 20899 20900 20947 21012 21028 21046 21064 21197 21231 21578 21795 22334 22500 22658 22847 23061 23178 23221 23514 23528 24038 24156 24249 24309 24415 2614 371 3712 3804 3887 3888 3892 3934 3964 407 411 420 4232 4415 4432 4451 4455 4466 4473 448 4532 4547 4576 4601 46771 4695 4791 4820 4823 483 494 496 507 5074 5112 525 529 531 53299 53300 53333 53347 53424 53430 53441 5392 5398 5456 5541 5545 5546 5563 5603 5667 584 5848 5871 616 6174 6199 6209 6298 6318 633 646 6463 6464 6532 6600 6788 6884 689 7083 7238 7411 7519 7546 7547 7577 7698 7761 7773 7885 8164 8418 8506 9181 9774 98137,193,193,129,129,129
1_cl1302-0-0,episode,StoryClubs: Childhood of Jesus,10393 108102 1106 1107 1109 1112 111677 1171 1197 1231 12327 12551 1259 1269 12723 1276 12784 12876 1308 13098 13169 13172 13316 13408 1341 13414 13465 13562 1370 138284 139081 139082 139114 14278 143789 1444 14509 1479 153550 16639 176243 176838 178043 18259 18321 184479 18450 184500 184528 184662 184701 184854 185021 185199 18521 185210 185221 18606 1924 1927 1935 1942 1953 1964 19705 19985 20285 20526 20533 20550 20601 20615 20654 20665 20675 2075 20796 20857 20896 20899 20900 20947 21012 21028 21046 21064 21197 21231 21578 21795 22334 22500 22658 22847 23061 23178 23221 23514 23528 24038 24156 24249 24309 24415 2614 371 3712 3804 3887 3888 3892 3934 3964 407 411 420 4232 4415 4432 4451 4455 4466 4473 448 4532 4547 4576 4601 46771 4695 4791 4820 4823 483 494 496 507 5074 5112 525 529 531 53299 53300 53333 53347 53424 53430 53441 5392 5398 5456 5541 5545 5546 5563 5603 5667 584 5848 5871 616 6174 6199 6209 6298 6318 633 646 6463 6464 6532 6600 6788 6884 689 7083 7238 7411 7519 7546 7547 7577 7698 7761 7773 7885 8164 8418 8506 9181 9774 98137,10393 108102 1106 1107 1109 1112 111677 1171 1197 1231 12327 12551 1259 1269 12723 1276 12784 12876 1308 13098 13169 13172 13316 13408 1341 13414 13465 13562 1370 138284 139081 139082 139114 14278 143789 1444 14509 1479 153550 16639 176243 176838 178043 18259 18321 184479 18450 184500 184528 184662 184701 184854 185021 185199 18521 185210 185221 18606 1924 1927 1935 1942 1953 1964 19705 19985 20285 20526 20533 20550 20601 20615 20654 20665 20675 2075 20796 20857 20896 20899 20900 20947 21012 21028 21046 21064 21197 21231 21578 21795 22334 22500 22658 22847 23061 23178 23221 23514 23528 24038 24156 24249 24309 24415 2614 371 3712 3804 3887 3888 3892 3934 3964 407 411 420 4232 4415 4432 4451 4455 4466 4473 448 4532 4547 4576 4601 46771 4695 4791 4820 4823 483 494 496 507 5074 5112 525 529 531 53299 53300 53333 53347 53424 53430 53441 5392 5398 5456 5541 5545 5546 5563 5603 5667 584 5848 5871 616 6174 6199 6209 6298 6318 633 646 6463 6464 6532 6600 6788 6884 689 7083 7238 7411 7519 7546 7547 7577 7698 7761 7773 7885 8164 8418 8506 9181 9774 98137,193,193,44,44,44
1_cl1303-0-0,episode,StoryClubs: Miraculous Catch of Fish,10393 108102 1106 1107 1109 1112 111677 1171 1197 1231 12327 12551 1259 1269 12723 1276 12784 12876 1308 13098 13169 13172 13316 13408 1341 13414 13465 13562 1370 138284 139081 139082 139114 14278 143789 1444 14509 1479 153550 16639 176243 176838 178043 18259 18321 184479 18450 184500 184528 184662 184701 184854 185021 185199 18521 185210 185221 18606 1924 1927 1935 1942 1953 1964 19705 19985 20285 20526 20533 20550 20601 20615 20654 20665 20675 2075 20796 20857 20896 20899 20900 20947 21012 21028 21046 21064 21197 21231 21578 21795 22334 22500 22658 22847 23061 23178 23221 23514 23528 24038 24156 24249 24309 24415 2614 371 3712 3804 3887 3888 3892 3934 3964 407 411 420 4232 4415 4432 4451 4455 4466 4473 448 4532 4547 4576 4601 46771 4695 4791 4820 4823 483 494 496 507 5074 5112 525 529 531 53299 53300 53333 53347 53424 53430 53441 5392 5398 5456 5541 5545 5546 5563 5603 5667 584 5848 5871 616 6174 6199 6209 6298 6318 633 646 6463 6464 6532 6600 6788 6884 689 7083 7238 7411 7519 7546 7547 7577 7698 7761 7773 7885 8164 8418 8506 9181 9774 98137,10393 108102 1106 1107 1109 1112 111677 1171 1197 1231 12327 12551 1259 1269 12723 1276 12784 12876 1308 13098 13169 13172 13316 13408 1341 13414 13465 13562 1370 138284 139081 139082 139114 14278 143789 1444 14509 1479 153550 16639 176243 176838 178043 18259 18321 184479 18450 184500 184528 184662 184701 184854 185021 185199 18521 185210 185221 18606 1924 1927 1935 1942 1953 1964 19705 19985 20285 20526 20533 20550 20601 20615 20654 20665 20675 2075 20796 20857 20896 20899 20900 20947 21012 21028 21046 21064 21197 21231 21578 21795 22334 22500 22658 22847 23061 23178 23221 23514 23528 24038 24156 24249 24309 24415 2614 371 3712 3804 3887 3888 3892 3934 3964 407 411 420 4232 4415 4432 4451 4455 4466 4473 448 4532 4547 4576 4601 46771 4695 4791 4820 4823 483 494 496 507 5074 5112 525 529 531 53299 53300 53333 53347 53424 53430 53441 5392 5398 5456 5541 5545 5546 5563 5603 5667 584 5848 5871 616 6174 6199 6209 6298 6318 633 646 6463 6464 6532 6600 6788 6884 689 7083 7238 7411 7519 7546 7547 7577 7698 7761 7773 7885 8164 8418 8506 9181 9774 98137,193,193,112,112,112
