videoId,videoCoreId,keywordId,keywordCoreId,value,languageId,keywordDeletedAt
cmp78stdh0fmqqm01ko3c74qp,7_Light1111,2ca6bbec-5742-4baa-bf25-5d769bacc85d,c42bf065-a2ef-4263-86fc-892e00010101,John 6:37,cmokkxw5v03uyqsccis58pea6,
cmp78stdh0fmqqm01ko3c74qp,7_Light1111,cc9458e0-a822-45c2-b50f-f3cb25a1b4bc,40478432-5533-4d28-9a61-6bb600110111,response,cmokkxw5v03uyqsccis58pea6,
cmp78stdh0fmqqm01ko3c74qp,7_Light1111,342937e3-2b93-4ad6-9b88-26b46dca3fef,21164816-0107-4594-b4e6-6e8400110100,John 1:12,cmokkxw5v03uyqsccis58pea6,
cmp78stdh0fmqqm01ko3c74qp,7_Light1111,45badf43-8ac3-4457-a135-93fbe854cf05,c42bf065-a2ef-4263-86fc-892e00010011,John 5:24,cmokkxw5v03uyqsccis58pea6,
cmp78stdh0fmqqm01ko3c74qp,7_Light1111,7cd82d50-c06e-4909-b701-26cec02ba8be,0410f4a6-6571-4bc5-88ee-e39510000001,decision,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,06556d8e-114c-4ae7-8508-5ba4740acd2e,aa815985-9a42-4d81-aac8-da4900110110,athlete,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,b25b6259-3230-48da-8b9b-69892d9c6b42,aa815985-9a42-4d81-aac8-da4901100010,basketball,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,2ecb6d91-3875-407f-81b1-18c1eac8d995,0410f4a6-6571-4bc5-88ee-e39511100000,difficulty,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,a0392ea6-8989-4ac9-83b7-57c86965ee75,2c750a23-bab5-412c-8609-2a2200001101,life,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,256da652-5e0f-4710-a0b0-90a233e6210f,84b5098d-ec83-4218-9602-b72201010101,point,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,c6c37362-eb4b-4cc0-a5cf-a8f763504d2d,bb5a0516-d8aa-4ed6-9133-7f7501111011,turning,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,fe74b23b-9638-4bef-bbdb-1ee1f1cbe9f9,692316a7-dd63-4172-b646-364410101000,hope,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,4fa0edd8-39ff-47d4-b9a7-821e60bddca7,ce0bbabb-798d-4c3c-83f0-d45510100001,setback,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,106f6b8a-3156-4811-a2d9-4f425bd281eb,06bf0eaf-583b-4238-8791-e71701001010,stephanie,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,42e4e556-14a2-460f-a2b7-824bcae0330f,928f6cbc-9d2d-4c0a-ac40-fbf110011100,olympics,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,0f033d81-e9ae-4388-9acd-a610124323d9,aa815985-9a42-4d81-aac8-da4900100101,asking,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,b287a04e-a1be-4b2d-b933-687bec3dabd5,f05e5671-3479-4c41-8d23-e88600001101,why,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,d738d3b8-90cb-4dc3-8ae3-1778dab6ff21,928f6cbc-9d2d-4c0a-ac40-fbf111001101,painful,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,27c8c518-ab5e-4d16-bb62-a5e18055704c,ce0bbabb-798d-4c3c-83f0-d45511111001,soares,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,3789e22d-b3f3-40ff-8c89-f08655e0349b,84b5098d-ec83-4218-9602-b72201000101,plans,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,2bd21944-1c15-4f89-81e5-c8b3c193884b,48fe04f1-b48a-45f3-869a-2a0700011110,injury,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,33e0d7cc-d8df-410a-9db6-721b5d3f1185,94878f9f-3bea-42f2-9b63-f48211111011,coping,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,a01afcee-5954-47d8-b200-9ec3ef46a21d,0410f4a6-6571-4bc5-88ee-e39501010101,dashed,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,fba4ff3d-bc3e-4eef-9293-cdd9194be854,f05e5671-3479-4c41-8d23-e88601000101,worth,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,dfe2272c-a9cb-45a1-94c2-11416905cb27,06bf0eaf-583b-4238-8791-e71700110000,Sports,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,fee4b27b-014a-426f-b24a-a1d10b123798,94878f9f-3bea-42f2-9b63-f48201101001,circumstances,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,97fb2020-3a7a-475f-b013-d427db9dccb6,7d4e008c-88d8-429c-99df-afec00110101,dreams,cmokkxw5v03uyqsccis58pea6,
cmp78nhre0d9mqm01cjsk58o9,4_Injury2AskingWhy,256dbeb9-5151-44a9-a819-72a345231c14,8786dc5f-305d-4c06-bddb-f24400000001,Future,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,06556d8e-114c-4ae7-8508-5ba4740acd2e,aa815985-9a42-4d81-aac8-da4900110110,athlete,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,2ecb6d91-3875-407f-81b1-18c1eac8d995,0410f4a6-6571-4bc5-88ee-e39511100000,difficulty,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,3789e22d-b3f3-40ff-8c89-f08655e0349b,84b5098d-ec83-4218-9602-b72201000101,plans,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,dfe2272c-a9cb-45a1-94c2-11416905cb27,06bf0eaf-583b-4238-8791-e71700110000,Sports,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,a0392ea6-8989-4ac9-83b7-57c86965ee75,2c750a23-bab5-412c-8609-2a2200001101,life,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,b818357a-07dc-4ffe-bb5e-7401e5c96384,aa815985-9a42-4d81-aac8-da4901000001,audience,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,c6c37362-eb4b-4cc0-a5cf-a8f763504d2d,bb5a0516-d8aa-4ed6-9133-7f7501111011,turning,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,42e4e556-14a2-460f-a2b7-824bcae0330f,928f6cbc-9d2d-4c0a-ac40-fbf110011100,olympics,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,b287a04e-a1be-4b2d-b933-687bec3dabd5,f05e5671-3479-4c41-8d23-e88600001101,why,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,2bd21944-1c15-4f89-81e5-c8b3c193884b,48fe04f1-b48a-45f3-869a-2a0700011110,injury,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,35ab575f-e108-464a-901a-eb57e070d4b1,48fe04f1-b48a-45f3-869a-2a0700001010,in,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,a4ef73fd-784d-4b7b-944a-9e864d64726a,928f6cbc-9d2d-4c0a-ac40-fbf110011110,one,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,fba4ff3d-bc3e-4eef-9293-cdd9194be854,f05e5671-3479-4c41-8d23-e88601000101,worth,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,4fa0edd8-39ff-47d4-b9a7-821e60bddca7,ce0bbabb-798d-4c3c-83f0-d45510100001,setback,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,0f033d81-e9ae-4388-9acd-a610124323d9,aa815985-9a42-4d81-aac8-da4900100101,asking,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,39177f07-55c7-49fb-8172-14e624abd7cd,c42bf065-a2ef-4263-86fc-892e00110111,joy,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,27c8c518-ab5e-4d16-bb62-a5e18055704c,ce0bbabb-798d-4c3c-83f0-d45511111001,soares,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,106f6b8a-3156-4811-a2d9-4f425bd281eb,06bf0eaf-583b-4238-8791-e71701001010,stephanie,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,a01afcee-5954-47d8-b200-9ec3ef46a21d,0410f4a6-6571-4bc5-88ee-e39501010101,dashed,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,256da652-5e0f-4710-a0b0-90a233e6210f,84b5098d-ec83-4218-9602-b72201010101,point,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,d738d3b8-90cb-4dc3-8ae3-1778dab6ff21,928f6cbc-9d2d-4c0a-ac40-fbf111001101,painful,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,fee4b27b-014a-426f-b24a-a1d10b123798,94878f9f-3bea-42f2-9b63-f48201101001,circumstances,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,fe74b23b-9638-4bef-bbdb-1ee1f1cbe9f9,692316a7-dd63-4172-b646-364410101000,hope,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,b25b6259-3230-48da-8b9b-69892d9c6b42,aa815985-9a42-4d81-aac8-da4901100010,basketball,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,33e0d7cc-d8df-410a-9db6-721b5d3f1185,94878f9f-3bea-42f2-9b63-f48211111011,coping,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,97fb2020-3a7a-475f-b013-d427db9dccb6,7d4e008c-88d8-429c-99df-afec00110101,dreams,cmokkxw5v03uyqsccis58pea6,
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,256dbeb9-5151-44a9-a819-72a345231c14,8786dc5f-305d-4c06-bddb-f24400000001,Future,cmokkxw5v03uyqsccis58pea6,
cmp78nmf70dbgqm0130ehjmox,4_Injury4FufillChrist,e25b243e-3a4e-458f-a722-962716d646d3,ce0bbabb-798d-4c3c-83f0-d45510101110,share,cmokkxw5v03uyqsccis58pea6,
cmp78nmf70dbgqm0130ehjmox,4_Injury4FufillChrist,39177f07-55c7-49fb-8172-14e624abd7cd,c42bf065-a2ef-4263-86fc-892e00110111,joy,cmokkxw5v03uyqsccis58pea6,
cmp78nmf70dbgqm0130ehjmox,4_Injury4FufillChrist,96658285-1e73-4676-b9ad-666a76fae3f7,06bf0eaf-583b-4238-8791-e71700110111,stability,cmokkxw5v03uyqsccis58pea6,
cmp78nmf70dbgqm0130ehjmox,4_Injury4FufillChrist,b7ed5a0f-db14-45b9-9882-d30bed2ac932,28d43a8d-f3a9-4684-b4f9-a0f501010101,accident,cmokkxw5v03uyqsccis58pea6,
cmp78nmf70dbgqm0130ehjmox,4_Injury4FufillChrist,fba4ff3d-bc3e-4eef-9293-cdd9194be854,f05e5671-3479-4c41-8d23-e88601000101,worth,cmokkxw5v03uyqsccis58pea6,
cmp78nmf70dbgqm0130ehjmox,4_Injury4FufillChrist,2bd21944-1c15-4f89-81e5-c8b3c193884b,48fe04f1-b48a-45f3-869a-2a0700011110,injury,cmokkxw5v03uyqsccis58pea6,
cmp78nmf70dbgqm0130ehjmox,4_Injury4FufillChrist,27c8c518-ab5e-4d16-bb62-a5e18055704c,ce0bbabb-798d-4c3c-83f0-d45511111001,soares,cmokkxw5v03uyqsccis58pea6,
cmp78nmf70dbgqm0130ehjmox,4_Injury4FufillChrist,106f6b8a-3156-4811-a2d9-4f425bd281eb,06bf0eaf-583b-4238-8791-e71701001010,stephanie,cmokkxw5v03uyqsccis58pea6,
cmp78nmf70dbgqm0130ehjmox,4_Injury4FufillChrist,42e4e556-14a2-460f-a2b7-824bcae0330f,928f6cbc-9d2d-4c0a-ac40-fbf110011100,olympics,cmokkxw5v03uyqsccis58pea6,
cmp78nmf70dbgqm0130ehjmox,4_Injury4FufillChrist,9fe20564-8821-4924-b01e-6f66b1e645ff,06bf0eaf-583b-4238-8791-e71711101100,testimony,cmokkxw5v03uyqsccis58pea6,
cmp78nmf70dbgqm0130ehjmox,4_Injury4FufillChrist,dfe2272c-a9cb-45a1-94c2-11416905cb27,06bf0eaf-583b-4238-8791-e71700110000,Sports,cmokkxw5v03uyqsccis58pea6,
cmp78nmf70dbgqm0130ehjmox,4_Injury4FufillChrist,f14af8cd-08af-48e4-b75a-db4c8d94eed2,7d4e008c-88d8-429c-99df-afec11010100,evangelism,cmokkxw5v03uyqsccis58pea6,
cmp78nmf70dbgqm0130ehjmox,4_Injury4FufillChrist,57b2df4b-a06c-405e-aef3-e1a8bdfe61dd,8786dc5f-305d-4c06-bddb-f24411110001,gospel,cmokkxw5v03uyqsccis58pea6,
cmp78nmf70dbgqm0130ehjmox,4_Injury4FufillChrist,0a2657ae-7363-4d53-be16-789b68e053b4,8786dc5f-305d-4c06-bddb-f24411101101,good news,cmokkxw5v03uyqsccis58pea6,
cmp78nmf70dbgqm0130ehjmox,4_Injury4FufillChrist,98fbc83a-f82f-4ac4-b79d-0c4431cf4515,0410f4a6-6571-4bc5-88ee-e39510001011,defeat,cmokkxw5v03uyqsccis58pea6,
cmp78nnog0dc0qm01fgh0b0q1,4_Injury4FufillChristAD1x1,42e4e556-14a2-460f-a2b7-824bcae0330f,928f6cbc-9d2d-4c0a-ac40-fbf110011100,olympics,cmokkxw5v03uyqsccis58pea6,
cmp78nodh0dceqm01vc4nrvrm,4_Injury4FufillChristAD9x16,42e4e556-14a2-460f-a2b7-824bcae0330f,928f6cbc-9d2d-4c0a-ac40-fbf110011100,olympics,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,b25b6259-3230-48da-8b9b-69892d9c6b42,aa815985-9a42-4d81-aac8-da4901100010,basketball,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,fee4b27b-014a-426f-b24a-a1d10b123798,94878f9f-3bea-42f2-9b63-f48201101001,circumstances,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,256da652-5e0f-4710-a0b0-90a233e6210f,84b5098d-ec83-4218-9602-b72201010101,point,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,a0392ea6-8989-4ac9-83b7-57c86965ee75,2c750a23-bab5-412c-8609-2a2200001101,life,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,4fa0edd8-39ff-47d4-b9a7-821e60bddca7,ce0bbabb-798d-4c3c-83f0-d45510100001,setback,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,a24c03d0-797b-40f7-af92-43413056b9b5,c42bf065-a2ef-4263-86fc-892e10110011,knee,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,106f6b8a-3156-4811-a2d9-4f425bd281eb,06bf0eaf-583b-4238-8791-e71701001010,stephanie,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,c6c37362-eb4b-4cc0-a5cf-a8f763504d2d,bb5a0516-d8aa-4ed6-9133-7f7501111011,turning,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,d738d3b8-90cb-4dc3-8ae3-1778dab6ff21,928f6cbc-9d2d-4c0a-ac40-fbf111001101,painful,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,27c8c518-ab5e-4d16-bb62-a5e18055704c,ce0bbabb-798d-4c3c-83f0-d45511111001,soares,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,3789e22d-b3f3-40ff-8c89-f08655e0349b,84b5098d-ec83-4218-9602-b72201000101,plans,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,2bd21944-1c15-4f89-81e5-c8b3c193884b,48fe04f1-b48a-45f3-869a-2a0700011110,injury,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,33e0d7cc-d8df-410a-9db6-721b5d3f1185,94878f9f-3bea-42f2-9b63-f48211111011,coping,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,fba4ff3d-bc3e-4eef-9293-cdd9194be854,f05e5671-3479-4c41-8d23-e88601000101,worth,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,2ecb6d91-3875-407f-81b1-18c1eac8d995,0410f4a6-6571-4bc5-88ee-e39511100000,difficulty,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,42e4e556-14a2-460f-a2b7-824bcae0330f,928f6cbc-9d2d-4c0a-ac40-fbf110011100,olympics,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,fe74b23b-9638-4bef-bbdb-1ee1f1cbe9f9,692316a7-dd63-4172-b646-364410101000,hope,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,06556d8e-114c-4ae7-8508-5ba4740acd2e,aa815985-9a42-4d81-aac8-da4900110110,athlete,cmokkxw5v03uyqsccis58pea6,
cmp78np2i0dcmqm01oahakcqt,4_Injury5Preview,256dbeb9-5151-44a9-a819-72a345231c14,8786dc5f-305d-4c06-bddb-f24400000001,Future,cmokkxw5v03uyqsccis58pea6,
cmp78nps30dd0qm01wyvdcrih,4_Injury5Preview1x1,42e4e556-14a2-460f-a2b7-824bcae0330f,928f6cbc-9d2d-4c0a-ac40-fbf110011100,olympics,cmokkxw5v03uyqsccis58pea6,
cmp78nqh90dd8qm01epafd9hs,4_Injury5Preview9x16,42e4e556-14a2-460f-a2b7-824bcae0330f,928f6cbc-9d2d-4c0a-ac40-fbf110011100,olympics,cmokkxw5v03uyqsccis58pea6,
cmp78nr6b0ddkqm01wwdu3ed8,4_Loss,42e4e556-14a2-460f-a2b7-824bcae0330f,928f6cbc-9d2d-4c0a-ac40-fbf110011100,olympics,cmokkxw5v03uyqsccis58pea6,
cmp78nrve0dduqm01lprjdof1,4_Loss1Loss,57408715-8dbe-48b8-ba47-cd7e93a6f1dc,2c750a23-bab5-412c-8609-2a2200110111,loss,cmokkxw5v03uyqsccis58pea6,
cmp78nrve0dduqm01lprjdof1,4_Loss1Loss,94f19e8f-edaa-4769-a9da-0e6d2bbe5b88,48fe04f1-b48a-45f3-869a-2a0710101001,it,cmokkxw5v03uyqsccis58pea6,
cmp78nrve0dduqm01lprjdof1,4_Loss1Loss,6f9af243-b7a8-4e76-95f9-f0f848a1fd99,0410f4a6-6571-4bc5-88ee-e39511101101,disappointment,cmokkxw5v03uyqsccis58pea6,
cmp78nrve0dduqm01lprjdof1,4_Loss1Loss,43d3c2aa-265e-48cf-bc59-8f2b7f4b2217,f05e5671-3479-4c41-8d23-e88600100011,with,cmokkxw5v03uyqsccis58pea6,
cmp78nrve0dduqm01lprjdof1,4_Loss1Loss,158d25c0-0280-4cd1-9d59-15d95b64bb4f,692316a7-dd63-4172-b646-364400110000,hammer,cmokkxw5v03uyqsccis58pea6,
cmp78nrve0dduqm01lprjdof1,4_Loss1Loss,42e4e556-14a2-460f-a2b7-824bcae0330f,928f6cbc-9d2d-4c0a-ac40-fbf110011100,olympics,cmokkxw5v03uyqsccis58pea6,
cmp78nrve0dduqm01lprjdof1,4_Loss1Loss,fba4ff3d-bc3e-4eef-9293-cdd9194be854,f05e5671-3479-4c41-8d23-e88601000101,worth,cmokkxw5v03uyqsccis58pea6,
cmp78nrve0dduqm01lprjdof1,4_Loss1Loss,0dbfb288-7522-47a4-bbd2-7bb176d9fe10,28d43a8d-f3a9-4684-b4f9-a0f511101100,annette,cmokkxw5v03uyqsccis58pea6,
cmp78nrve0dduqm01lprjdof1,4_Loss1Loss,cd357226-35ea-4c14-ba81-ef7fa813edee,7d4e008c-88d8-429c-99df-afec00110100,dream,cmokkxw5v03uyqsccis58pea6,
cmp78nrve0dduqm01lprjdof1,4_Loss1Loss,abce174d-668a-4880-8516-565a865d4fc4,7d4e008c-88d8-429c-99df-afec01011101,echikunwoke,cmokkxw5v03uyqsccis58pea6,
cmp78nrve0dduqm01lprjdof1,4_Loss1Loss,06556d8e-114c-4ae7-8508-5ba4740acd2e,aa815985-9a42-4d81-aac8-da4900110110,athlete,cmokkxw5v03uyqsccis58pea6,
cmp78nrve0dduqm01lprjdof1,4_Loss1Loss,8de70f85-e937-4da0-8a28-519e8c8112ab,bb5a0516-d8aa-4ed6-9133-7f7500011011,thrower,cmokkxw5v03uyqsccis58pea6,
cmp78nrve0dduqm01lprjdof1,4_Loss1Loss,87c58864-8ebf-40d5-be7d-a0f7e9f6cd53,0410f4a6-6571-4bc5-88ee-e39501111010,dealing,cmokkxw5v03uyqsccis58pea6,
cmp78nrve0dduqm01lprjdof1,4_Loss1Loss,2522a80d-1eea-4a41-96b6-a16516430fc3,3851325a-9e1c-4a1a-b042-8de001010110,fades,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,8de70f85-e937-4da0-8a28-519e8c8112ab,bb5a0516-d8aa-4ed6-9133-7f7500011011,thrower,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,06556d8e-114c-4ae7-8508-5ba4740acd2e,aa815985-9a42-4d81-aac8-da4900110110,athlete,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,62e713ce-b59b-4806-9522-a9b025546cc6,3851325a-9e1c-4a1a-b042-8de011011101,forgiveness,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,8432f7af-5e0d-4f6f-bf51-26a7bb252f78,3851325a-9e1c-4a1a-b042-8de011100010,forward,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,8bb54131-ae96-43df-81a2-7889e4477baf,928f6cbc-9d2d-4c0a-ac40-fbf110101001,opportunity,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,43d3c2aa-265e-48cf-bc59-8f2b7f4b2217,f05e5671-3479-4c41-8d23-e88600100011,with,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,94f19e8f-edaa-4769-a9da-0e6d2bbe5b88,48fe04f1-b48a-45f3-869a-2a0710101001,it,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,42e4e556-14a2-460f-a2b7-824bcae0330f,928f6cbc-9d2d-4c0a-ac40-fbf110011100,olympics,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,6f9af243-b7a8-4e76-95f9-f0f848a1fd99,0410f4a6-6571-4bc5-88ee-e39511101101,disappointment,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,0dbfb288-7522-47a4-bbd2-7bb176d9fe10,28d43a8d-f3a9-4684-b4f9-a0f511101100,annette,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,158d25c0-0280-4cd1-9d59-15d95b64bb4f,692316a7-dd63-4172-b646-364400110000,hammer,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,f0a00a82-e8a9-4753-a2db-74f2f7313aed,928f6cbc-9d2d-4c0a-ac40-fbf100101111,move,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,cd357226-35ea-4c14-ba81-ef7fa813edee,7d4e008c-88d8-429c-99df-afec00110100,dream,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,abce174d-668a-4880-8516-565a865d4fc4,7d4e008c-88d8-429c-99df-afec01011101,echikunwoke,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,fba4ff3d-bc3e-4eef-9293-cdd9194be854,f05e5671-3479-4c41-8d23-e88601000101,worth,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,330023d5-0798-47d9-9fdd-6cd428b42a19,928f6cbc-9d2d-4c0a-ac40-fbf101101010,not,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,57408715-8dbe-48b8-ba47-cd7e93a6f1dc,2c750a23-bab5-412c-8609-2a2200110111,loss,cmokkxw5v03uyqsccis58pea6,
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,87c58864-8ebf-40d5-be7d-a0f7e9f6cd53,0410f4a6-6571-4bc5-88ee-e39501111010,dealing,cmokkxw5v03uyqsccis58pea6,
