relationId,parentVideoId,parentCoreId,parentLabel,childVideoId,childCoreId,childLabel,order
62c32cc7-fb0f-45cc-9e55-44d08e4bcd94,cmp76rnso01h4ny01p4sya8e1,16_Happy,series,cmp76rppm01hqny01qnsss8rh,16_Happy0301,episode,1
da186e47-e310-40eb-a9af-6e4d39988287,cmp76rnso01h4ny01p4sya8e1,16_Happy,series,cmp76rsq301j2ny01s54zqajd,16_Happy0302,episode,2
e259bd79-3f2a-4364-b813-7a6729efaa54,cmp76rnso01h4ny01p4sya8e1,16_Happy,series,cmp76rw0g01keny01mavb5skm,16_Happy0303,episode,3
d2d640a1-8ee4-474b-addf-7a48db1a626a,cmp76rnso01h4ny01p4sya8e1,16_Happy,series,cmp76rzki01lwny01t38b1t7i,16_HappyTrailer,episode,4
c4177fdd-b644-41f4-9aea-4195667c2e93,cmp76s12x01mkny01ql91u74w,16_Hope,series,cmp76s2l301n0ny01rmr7su2x,16_Hope0301,episode,1
78911c9e-15e7-41d4-a4cc-cc867f0002c8,cmp76s12x01mkny01ql91u74w,16_Hope,series,cmp76s6z101osny01fiw3nyib,16_Hope0302,episode,2
8cd16d1a-0403-44a6-83d3-aca1c8c44c93,cmp76s12x01mkny01ql91u74w,16_Hope,series,cmp76sdk601rany01pfpe43mn,16_Hope0303,episode,3
b0708af1-9ce4-4f3e-9190-9bafff05ac80,cmp76s12x01mkny01ql91u74w,16_Hope,series,cmp76sjq401t2ny01dlhz7m3s,16_HopeTrailer,episode,4
85dfdc84-e372-4b3a-af2e-78634e3a4286,cmp76sktn01t6ny01kd6jfran,16_Influencers,series,cmp76smlq01tiny01yiz9yxre,16_Influencers0301,episode,1
b0c99d6f-3557-4510-ac87-db8824d1ed64,cmp76sktn01t6ny01kd6jfran,16_Influencers,series,cmp76squh01uuny01phiwea9y,16_Influencers0302,episode,2
b9df9320-033a-407a-8151-1a296bae4860,cmp76sktn01t6ny01kd6jfran,16_Influencers,series,cmp76suoi01vcny014nvghfh2,16_Influencers0303,episode,3
ccb0411d-c76e-4c17-9779-ab1ec318e977,cmp76sktn01t6ny01kd6jfran,16_Influencers,series,cmp76sxoz01w6ny01qqj19u3z,16_InfluencersTrailer,episode,4
4ac4b572-0144-4dcc-b3ff-5d1beef869bb,cmp76syse01wany01keil6bez,16_Known,series,cmp76t0pd01weny010bmqwx90,16_Known0301,episode,1
a3230be9-2024-45ad-ad65-c12606860b21,cmp76syse01wany01keil6bez,16_Known,series,cmp76t8jo01x6ny01im2tz1ao,16_Known0302,episode,2
b3e160ea-ba35-44f1-84ae-10dfeca347cf,cmp76syse01wany01keil6bez,16_Known,series,cmp76tdvz01xwny01nsyo9mcs,16_Known0303,episode,3
e7795c1f-b1e0-49ac-9ca1-559d5a88dafc,cmp76syse01wany01keil6bez,16_Known,series,cmp76tiu901yqny01lhhw5fjk,16_KnownTrailer,episode,4
e9a0f5c2-bf00-4aa8-8664-75fd44bf85f1,cmp76tk7g01yuny01608091b1,16_shine_collection,collection,cmp76syse01wany01keil6bez,16_Known,series,1
304ae2f0-deb4-4c51-9fd8-74da4dcf3488,cmp76tk7g01yuny01608091b1,16_shine_collection,collection,cmp76sktn01t6ny01kd6jfran,16_Influencers,series,2
7460b5d7-dab8-4eac-8f92-b72889b54c4d,cmp76tk7g01yuny01608091b1,16_shine_collection,collection,cmp76rnso01h4ny01p4sya8e1,16_Happy,series,3
4679bf2b-4a1b-4233-a963-18c04033c3ab,cmp76tk7g01yuny01608091b1,16_shine_collection,collection,cmp76s12x01mkny01ql91u74w,16_Hope,series,4
34276942-c32a-4ce1-8250-5cb9580cdb63,cmp76ub2c020ony014bfw5nxd,1_cl13-0-0,series,cmp76uecu0216ny01eel7sonr,1_cl1301-0-0,episode,1
e66618da-6da1-4478-a0bc-56321721d454,cmp78i39a0akiqm01smvurvm1,2_PI,collection,cmp78i6bz0am4qm0170zdznjy,2_PIPerception,episode,1
eb8a5378-f2dd-4327-a427-06c039ac6431,cmp78i39a0akiqm01smvurvm1,2_PI,collection,cmp78i3yj0akuqm01ya2cbbih,2_PIBirthmark,episode,2
975c6274-aa3e-4016-ac82-9f5308a30366,cmp78i39a0akiqm01smvurvm1,2_PI,collection,cmp78i52y0algqm01ribfwh91,2_PIHoroscope,episode,3
bb74de32-156f-4c51-8120-44d9fb475c3e,cmp78i39a0akiqm01smvurvm1,2_PI,collection,cmp76rl6p01fwny010vkq7g2h,15_TrueMerit,shortFilm,4
d46aa774-a1b8-41f3-8b69-8bd973c5f603,cmp78i39a0akiqm01smvurvm1,2_PI,collection,cmp78fvxi09hsqm01voyhcz5j,2_FourPerfectLove,shortFilm,5
e62b49d0-d28a-4bde-9f99-0ef6166dcd7a,cmp78i39a0akiqm01smvurvm1,2_PI,collection,cmp78fzwe09jcqm01dffaweej,2_FourSymbols,shortFilm,6
681a24f7-16f3-4a3b-98a9-aec6c73389cb,cmp78i39a0akiqm01smvurvm1,2_PI,collection,cmp76otan00w4ny01iqm6umfg,11_SpiritualBeings,series,7
62ac9ff8-ced5-4c10-9190-48c76ced89fe,cmp78ijls0asyqm01u2faga78,2_The_Four_Collection,collection,cmp78fzwe09jcqm01dffaweej,2_FourSymbols,shortFilm,1
7b5364e1-6cd0-450c-946d-9353ec1e4d46,cmp78ijls0asyqm01u2faga78,2_The_Four_Collection,collection,cmp78fm5g09bwqm01zlnt2m3v,2_FourJPN,series,2
621ffea4-8efd-4006-afad-e4040a1c1290,cmp76ub2c020ony014bfw5nxd,1_cl13-0-0,series,cmp76unn6021yny01h0w0kt63,1_cl1302-0-0,episode,2
7043799f-9f48-4958-b01c-c8316f2766fa,cmp76ub2c020ony014bfw5nxd,1_cl13-0-0,series,cmp76uvun0236ny0141akqr2x,1_cl1303-0-0,episode,3
b2296239-5773-4014-b897-a677a519ba13,cmp76ub2c020ony014bfw5nxd,1_cl13-0-0,series,cmp76v2040248ny01vwz4gka2,1_cl1304-0-0,episode,4
3eacbadb-3c7a-4c1b-a6d1-82c46ff005ff,cmp76ub2c020ony014bfw5nxd,1_cl13-0-0,series,cmp76v85w0252ny01ubhry9ma,1_cl1305-0-0,episode,5
8c549e1f-b9c0-4bc4-9e74-9dcde265837b,cmp76ub2c020ony014bfw5nxd,1_cl13-0-0,series,cmp76vgs00264ny01k1zzyhhn,1_cl1306-0-0,episode,6
faf398e5-94c5-45f8-8be7-0a82678ef544,cmp76ub2c020ony014bfw5nxd,1_cl13-0-0,series,cmp76vo1m026ony0167zywy1j,1_cl1307-0-0,episode,7
f1e3f5c8-2429-4798-a04d-2c1704a6a618,cmp76ub2c020ony014bfw5nxd,1_cl13-0-0,series,cmp76vu1z0274ny016gdd8vgs,1_cl1308-0-0,episode,8
f24a7dae-00bf-4a99-8840-d31e6aeda5bf,cmp76ub2c020ony014bfw5nxd,1_cl13-0-0,series,cmp76vz3x028qny0121ycvs4b,1_cl1309-0-0,episode,9
32715c3b-7afc-4d3b-9571-a419d2e6d484,cmp76ub2c020ony014bfw5nxd,1_cl13-0-0,series,cmp76w7uq02asny011hnrh6om,1_cl1310-0-0,episode,10
dd4da86c-199e-4aab-8a88-ff01cb07f2aa,cmp76ub2c020ony014bfw5nxd,1_cl13-0-0,series,cmp76wd1p02bgny01dzlo0i1q,1_cl1311-0-0,episode,11
0ad3256c-a7c9-4b3f-add1-c9215a24959a,cmp76ub2c020ony014bfw5nxd,1_cl13-0-0,series,cmp76wk5s02cwny01g0gjc6xc,1_cl1312-0-0,episode,12
ab124c2d-3d53-478a-bae5-e188d4fe2ffc,cmp76ub2c020ony014bfw5nxd,1_cl13-0-0,series,cmp76wrjz02dqny01yc338u7u,1_cl1313-0-0,episode,13
bcca500e-e57f-4e1a-b9fa-ed39635c079f,cmp76wzwj02f2ny01lwx9znca,1_fj-0-0,series,cmp76x1k102fgny01kvc8ihuz,1_fj_1-0-0,episode,1
9c250209-6a86-4b3a-8909-734053caf12e,cmp76wzwj02f2ny01lwx9znca,1_fj-0-0,series,cmp76x3qs02g6ny01w7ib1isb,1_fj_2-0-0,episode,2
55b11d57-8e5b-4695-ad7b-40ac579fbf71,cmp76wzwj02f2ny01lwx9znca,1_fj-0-0,series,cmp76x62n02guny01kfxrc6xh,1_fj_3-0-0,episode,3
fbfaad9b-4432-40a0-89cf-8c8b76781e76,cmp76wzwj02f2ny01lwx9znca,1_fj-0-0,series,cmp76x7zm02hmny01s42epzaf,1_fj_4-0-0,episode,4
d1bd1e63-8d59-4129-b7d0-b7e2fa0e978d,cmp76wzwj02f2ny01lwx9znca,1_fj-0-0,series,cmp76xa1k02i4ny01h0tb4rj6,1_fj_5-0-0,episode,5
ef569c91-93d7-450b-bff1-16dd3555dbd6,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp76ycuv02n0ny01faav3nae,1_jf6101-0-0,segment,1
5c90e9fb-1ddc-4457-aba2-8e5927374eef,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp76yn4x02owny01ta34f78o,1_jf6102-0-0,segment,2
c595c3b5-2895-4761-b7c4-c74fa19eb9b0,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp76yw1102qiny01sjxaygvh,1_jf6103-0-0,segment,3
b42005ff-d077-4d69-8f54-9aa7efbf4714,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp76z3kf02rcny01tualv0bi,1_jf6104-0-0,segment,4
5ea9b567-6f91-455b-942e-8e04f163a623,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp76zc2202seny01di1ovnfl,1_jf6105-0-0,segment,5
eee4b36b-b5a2-47ee-ac6f-2b231fc8cefd,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp76zhss02tqny01s96y2h23,1_jf6106-0-0,segment,6
29eadda7-6494-40a3-8c54-957fff19754a,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp76znob02v8ny01ihd4kfn8,1_jf6107-0-0,segment,7
e362ac7d-d8b4-4c18-90d1-5f0c67f8b84b,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp76zt5402w8ny01d40vgm3l,1_jf6108-0-0,segment,8
be9eda81-0e11-49b9-9d71-1ad4fe252913,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp76zyw002wyny013kze3wcq,1_jf6109-0-0,segment,9
24d726a8-0c3b-434c-80ad-0db3503e1643,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp7704wz02yony019ilsp8o5,1_jf6110-0-0,segment,10
7ac9e504-4df4-4596-82b3-380cba887903,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp770cpx02zuny0159xq2baq,1_jf6111-0-0,segment,11
928c6c19-2964-4f89-8cab-87b5d2c7bc01,cmp78ijls0asyqm01u2faga78,2_The_Four_Collection,collection,cmp78ikb20at8qm01gi1lr0uh,2_TheLife,shortFilm,3
eff5a8c3-46a7-4eb4-bba7-cb8101f55d27,cmp78irij0awmqm018c0pq0mv,2_TWS,collection,cmp78elf608teqm015izariv4,2_ElCamWaySJEN,series,1
ab8dc5d3-8e18-4514-a5a1-dcfb89771ae8,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp770j0i0306ny01nbq1ops3,1_jf6112-0-0,segment,12
15ba7d5f-0bc2-47f2-a7d6-92cf21e00962,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp770s6p030iny01x4utu5qu,1_jf6113-0-0,segment,13
fdfa2eda-aeb2-4064-889d-e932c7196074,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp770vlq030sny01aei6iwin,1_jf6114-0-0,segment,14
3ab066fa-f571-4a2e-84a6-4d1a25c619f7,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp7713o2031uny01awgrln0v,1_jf6115-0-0,segment,15
40cf4ad9-d280-406d-a026-7597baf84f91,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp771a3k032qny01hegqvskc,1_jf6116-0-0,segment,16
ea7880dc-d4e0-4ead-81d5-04ec58ac0a66,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp771jse033kny01qmrt171s,1_jf6117-0-0,segment,17
4ad8e040-2ddd-45ef-bad1-34b9d44a881c,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp771uqg034yny01v3bxv5st,1_jf6118-0-0,segment,18
0b739e93-4553-4f4a-ba1a-b46c3d3e7da6,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp77215v035qny01cod5dhhk,1_jf6119-0-0,segment,19
c31efc0c-cb13-4df7-a14e-e85fdc34f422,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp772850036iny018pw1rf4l,1_jf6120-0-0,segment,20
541013d6-833d-4315-afd1-b2bac2cf3cf1,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp772fnl0378ny0123drbwkv,1_jf6121-0-0,segment,21
5b5fd6cf-31e1-4073-8ab9-60a17dcda0b4,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp772lje0384ny01i93ilpw5,1_jf6122-0-0,segment,22
8e212c4e-08d0-4a59-8a2a-d75a03389889,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp772qlm038yny012n1dj5bo,1_jf6123-0-0,segment,23
91cbeebe-34fe-404a-b09a-55114f82cade,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp772wm6039any017xhjufmj,1_jf6124-0-0,segment,24
40fa9e29-5893-4205-bd7b-72aab39d0626,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp780u4p01wkqm01fwx40y62,1_jf6125-0-0,segment,25
b7fe389f-c030-4d9e-b678-89a5cb0cb9cc,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp780viu01xcqm01yhmyjm2b,1_jf6126-0-0,segment,26
554d5bfb-4312-40a1-9694-ceb6b972e2cd,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp780wwr01y2qm015r29r0b7,1_jf6127-0-0,segment,27
1600eacd-7d26-4d7a-9dc0-208ca0ca9d17,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp780y0q01yqqm0130nrc1aa,1_jf6128-0-0,segment,28
fa100431-7deb-48bf-9225-64edced6096a,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp780z4o01z8qm01u3foeyt3,1_jf6129-0-0,segment,29
ac54d9ff-e8a8-4ca8-a136-80b706a13577,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp78108i01zoqm01crjhima3,1_jf6130-0-0,segment,30
3cff31e2-9bd2-493d-a5da-6310b704f21e,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp7811mf0208qm01k646orfo,1_jf6131-0-0,segment,31
69551fb8-08c2-4bf6-8ab3-9f9c8a9e1414,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp7812vb020kqm01q84umus6,1_jf6132-0-0,segment,32
a71d292f-2440-4e66-878e-fa9dda339c8a,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781442020wqm01wzskn84a,1_jf6133-0-0,segment,33
e21f9585-2a01-4713-b094-4244fd0804b6,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp7815cy021cqm015l1l0yqs,1_jf6134-0-0,segment,34
0f6791e4-8462-447a-bb1b-c0251443cbb5,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp7816lx0220qm01ykkcxrwi,1_jf6135-0-0,segment,35
dc1d68cd-04bd-4e29-a0d2-04c642b0d381,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp7817uv022kqm01ix93s1ap,1_jf6136-0-0,segment,36
d24346b9-0961-4467-b1fc-e8db3c5e4e9b,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp7818yu0234qm0115sjnjwf,1_jf6137-0-0,segment,37
e1980c42-aeff-4b39-9f14-12cdf2e02406,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781a7u023sqm01m8t6iodb,1_jf6138-0-0,segment,38
6201fde2-6397-4430-accc-9c9e1ef7e19f,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781bgy024gqm01g2fapf1j,1_jf6139-0-0,segment,39
9f504829-ee34-4ec9-a7e2-e9210801b448,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781cq20252qm01qs5gp3wj,1_jf6140-0-0,segment,40
20157716-ec73-4403-94f8-157542dd865f,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781dz2025qqm01knlnvek0,1_jf6141-0-0,segment,41
bac496c2-7ed3-4b20-b0b4-8216ec0c1145,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781f7z026gqm01103hj6ac,1_jf6142-0-0,segment,42
0c8655b1-f2e2-402e-92e6-0b489c7e844a,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781ggw0274qm01ypc4v694,1_jf6143-0-0,segment,43
12496a13-67ba-4481-bad1-a687f580eee9,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781hpx027sqm011cbbc0mj,1_jf6144-0-0,segment,44
9e8042b2-2062-465f-b696-88517b8a9e12,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781j43028iqm0137cy8gsj,1_jf6145-0-0,segment,45
0815d539-bd61-4cb7-a3a9-68cbc0817648,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781ki5029cqm019dva2vgr,1_jf6146-0-0,segment,46
faad66c2-9c8a-42f2-a04e-788bec576afe,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781lr302a4qm01zn7s6fp4,1_jf6147-0-0,segment,47
399785ee-82fd-4b94-818c-ad572d2d63e6,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781n0702asqm01imez2jbl,1_jf6148-0-0,segment,48
6613e5fd-7860-47eb-99ea-963b9b6f4356,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781o9502bkqm0142n8lmu0,1_jf6149-0-0,segment,49
cb400664-5c96-4367-a3eb-e3388e6b8c76,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781rkx02d0qm01g6gba41l,1_jf6150-0-0,segment,50
5b4b0f82-f5fc-4c0e-a84b-65b22209ca12,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781sp002dkqm01afgkh1cz,1_jf6151-0-0,segment,51
f91f964f-587e-46bf-b6c2-31586eb9b1a8,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781u3402ecqm01b23l3zg0,1_jf6152-0-0,segment,52
276fd571-3d3d-428a-a6c3-f29679e07315,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781vbz02f2qm01vhgb6zyx,1_jf6153-0-0,segment,53
1184a2e7-ab47-4285-a5d4-7dd0ac1907b0,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781wg402fmqm01o6yursx9,1_jf6154-0-0,segment,54
d4739175-4739-47c4-b713-99934dc8c238,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781xp402gaqm01ht1ni5bc,1_jf6155-0-0,segment,55
6b3162df-89a7-4158-a90a-0c369e69ddc8,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp781z2y02h6qm01hf4rce96,1_jf6156-0-0,segment,56
8a0f4631-180e-44a9-8744-7294612caa70,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp7820bw02hyqm01ohu7uywa,1_jf6157-0-0,segment,57
b2c1eaa3-2b73-4f30-8ea5-683ab7a74f92,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp7821ky02imqm01xfw7tsb0,1_jf6158-0-0,segment,58
54213405-2465-466b-8455-2edd81d4bd07,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp7822u102jaqm01j4xg16xt,1_jf6159-0-0,segment,59
25124fe5-a1fe-490c-9636-008bd61bebf7,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp78242v02jyqm01qhg4rmq7,1_jf6160-0-0,segment,60
de5fc880-6051-4018-b0f5-b1da356587ca,cmp76xcw602imny01vnsbwwy9,1_jf-0-0,featureFilm,cmp78256t02kmqm01iuotw495,1_jf6161-0-0,segment,61
08859db5-9251-4b79-a4f7-7c71a4e7e569,cmp7826fv02lgqm01tb58itb3,1_mld-0-0,shortFilm,cmp7827jt02m0qm01al68d421,1_mld11-0-0,segment,1
ac04b7ec-3327-4c2e-90b5-9990affde597,cmp78288r02mcqm01w3ge27mh,1_riv-0-0,series,cmp7828xl02mqqm01q6de6rhd,1_riv_01-0-0,episode,1
5cfbd7fb-818e-405b-80f2-7efaed1a36da,cmp78288r02mcqm01w3ge27mh,1_riv-0-0,series,cmp782a1y02naqm018avh400x,1_riv_02-0-0,episode,2
9f0c4a7d-811a-455d-aefc-4477542d9212,cmp78288r02mcqm01w3ge27mh,1_riv-0-0,series,cmp782bfs02o6qm01y8kskciq,1_riv_03-0-0,episode,3
dec50153-28ee-467a-b0d0-b3b83174e528,cmp78288r02mcqm01w3ge27mh,1_riv-0-0,series,cmp782con02owqm01nyi66i4z,1_riv_04-0-0,episode,4
78cc9777-3b45-4fdb-aebc-ebbfe3061da5,cmp78288r02mcqm01w3ge27mh,1_riv-0-0,series,cmp782e2k02poqm01m72g3gtw,1_riv_05-0-0,episode,5
6a3c1351-43fa-48d0-af40-ad52602fef80,cmp78288r02mcqm01w3ge27mh,1_riv-0-0,series,cmp782fll02q4qm01oy4qow65,1_riv_06-0-0,episode,6
22dbb876-810d-429e-ba81-6ce66a72ac70,cmp78288r02mcqm01w3ge27mh,1_riv-0-0,series,cmp782gzk02qiqm01n463lpxu,1_riv_07-0-0,episode,7
3701c58e-0bd4-4bc6-8f24-6db70edc01e7,cmp78288r02mcqm01w3ge27mh,1_riv-0-0,series,cmp782ide02r0qm01kl9httbf,1_riv_08-0-0,episode,8
b8e84f85-795e-4747-8d44-67aedc86a210,cmp78288r02mcqm01w3ge27mh,1_riv-0-0,series,cmp782jrg02rqqm01kk4vpzg1,1_riv_09-0-0,episode,9
996056d3-d948-4879-b707-b7a15bb553e4,cmp78288r02mcqm01w3ge27mh,1_riv-0-0,series,cmp782lad02seqm01u6a4mhla,1_riv_10-0-0,episode,10
798cc48f-f83b-4678-834f-302da6504f46,cmp78288r02mcqm01w3ge27mh,1_riv-0-0,series,cmp782oyu02toqm01zm57embt,1_riv_11-0-0,episode,11
d54a9f30-c558-47ec-93bc-f2c35955484c,cmp78irij0awmqm018c0pq0mv,2_TWS,collection,cmp78ixt00b04qm01jzbpepp1,2_WayPatrick,series,2
c0b75428-48a4-4c8f-a4c1-f3333d3e3489,cmp78ixt00b04qm01jzbpepp1,2_WayPatrick,series,cmp78iyi40b0cqm012bav5ure,2_WayPatrick31Taken,episode,1
66c98ff8-8f6c-425c-80ea-2ed66972a9f6,cmp78ixt00b04qm01jzbpepp1,2_WayPatrick,series,cmp78j0690b1cqm01hexixp9z,2_WayPatrick32Calling,episode,2
8de9a2ee-f495-41ab-ad1b-bafa68c9b915,cmp78ixt00b04qm01jzbpepp1,2_WayPatrick,series,cmp78j24k0b2kqm01iz7v19dy,2_WayPatrick33Legacy,episode,3
9e3eedaf-d798-4c54-9450-73cff9898887,cmp78ixt00b04qm01jzbpepp1,2_WayPatrick,series,cmp78j4880b3qqm01fufkkq0e,2_WayPatrickTrailer,episode,4
928f7060-f4ce-473d-bb8c-46ef26b5a8f4,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jdaz0b92qm01you32j2y,3_0-40DWJ_01-0-0,episode,1
6af6ec6b-5fa2-40d7-8ccf-f117699e3d28,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jepl0b9uqm01xqpi0l2p,3_0-40DWJ_02-0-0,episode,2
3190169d-5e72-4d62-9e45-c44df6d0021a,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jfz30ba8qm01spscfghp,3_0-40DWJ_03-0-0,episode,3
f67dad47-baad-4cc4-b27a-5006c79dce82,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jh8c0baoqm011ywajqpf,3_0-40DWJ_04-0-0,episode,4
8616a241-083d-4db2-8893-52ff16eb5dba,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jimz0bbeqm01grdpc729,3_0-40DWJ_05-0-0,episode,5
fa8add64-a12f-4752-80b3-74425c0d5091,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jjwi0bc4qm013s6ufubo,3_0-40DWJ_06-0-0,episode,6
4bb56ba9-cee5-4820-b842-08e3cb4fed3e,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jl5x0bcwqm01yxqt42e9,3_0-40DWJ_07-0-0,episode,7
875d37c7-af79-4ca5-bcbd-3115ff0daa42,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jmfe0bdkqm01lvdxj41f,3_0-40DWJ_08-0-0,episode,8
eeb45742-d975-403f-8215-abfd6635fec3,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jnoh0be8qm01xjz2ccp7,3_0-40DWJ_09-0-0,episode,9
17146473-93fd-43f7-bdaa-e33d79b3e7c6,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jp2s0bf0qm012pkg82dj,3_0-40DWJ_10-0-0,episode,10
51dae20f-a713-4f9b-984f-bd01e75c6630,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78js920bg6qm013298wp2y,3_0-40DWJ_11-0-0,episode,11
73bdf35d-ae43-405b-a635-a5b3b91f5a00,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jtic0bguqm01p6dbunal,3_0-40DWJ_12-0-0,episode,12
7d963123-0e16-49c8-8362-508142f0797d,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jurx0bhkqm0196qgxt3l,3_0-40DWJ_13-0-0,episode,13
e1ddda89-ab32-4ca7-91eb-dbbad712b5d8,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jw120bi8qm01ti0b9ifv,3_0-40DWJ_14-0-0,episode,14
2ec150a2-d53b-4e3b-b6e1-9e0750a14659,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jxa70biuqm01juunsrcr,3_0-40DWJ_15-0-0,episode,15
98dfa35f-d843-4c95-8db6-32f1d3d3c21e,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jyod0bjqqm0134kh3agl,3_0-40DWJ_16-0-0,episode,16
5fa1aea6-a698-4398-8a04-64ffbec3b3a8,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78jzxi0bkeqm018pqfpexx,3_0-40DWJ_17-0-0,episode,17
ddbc4808-ca8d-4114-a3f5-9497e0b52a5e,cmp78jclv0b8oqm0101iq0wo7,3_0-40DWJ,series,cmp78k1bw0bl2qm013yrlxklo,3_0-40DWJ_18-0-0,episode,18
